0.783665812625443377252520136701207892	0.52244663393208765758951814023283529	0.857695195157916963326007603116328515	0.721186580000633721644257987255492539
0.344910226739432899336291905331889649	0.781263808076816696838460529560503455	0.30443963287262221999390442102360361	0.588127034091674006661462523127570084
0.153046334927934000084220527420041857	0.115212174583758568414691886456374844	0.45638896341018791696182610701482434	0.990280766000584739732733930835545749
0.29263529089273055417872501272047001	0.557042148244348916174444629907846325	0.831490136287246119773882919443111104	0.735547453597979125179865773537675972
0.697608560164740134915466409038319663	0.192870595843407044239377881994833729	0.900986996197803171140034740803923809	0.951769114073107553427689378287918231
0.364380949343085150890543166404852018	0.372627353890663746361945581191865714	0.69635812321929254024887359307679908	0.967825837392590018740335854053147455
0.252481144829837821094163294258775968	0.766681827949876662999607283531607719	0.324026787031261197627738626044784485	0.00273393613602178295641360901165677764
0.892375158064353769570137328240300364	0.324905014080481903280764849822026078	0.572028215542874328557994168470368807	0.588943306985198058631296030424512243
0.404516353121665780340965479564714168	0.806479232983476051666004498542792052	0.400036967021281723546549767862027831	0.739669953687635809572643588940064052
0.176987267450775152574986476343127894	0.961916096384327223123900313324960511	0.677541519931542627214476588344663048	0.05612166066396126910322083754938447
0.458409441926666267658993187784951246	0.2188355910217326278034918864896442	0.820173410067639688701011154775473051	0.939258842820447223745296222263426598
0.545938918933346519564343118322365166	0.80675441633940375097380277745686929	0.0851330211012910089942423050645227318	0.568673744017743659956363826251023225
0.531535501751504202275004969201641129	0.168744879931609241044142236232165102	0.129882879867850282878502523114954804	0.999521485674169973449361134375634588
0.647369874692711277407161392637719834	0.367869061782620453907672741863103082	0.139657116744422014551622795988947636	0.633327174531099496795813217901829422
0.674964120672035422941205844138869417	0.488842840465668343379244229590433645	0.0274369439492404818138069980565689116	0.629638748191855281075794787372270424
0.239332563207783380107789066827878796	0.143708302977574289571400894667269036	0.877162776210103652931713878927490952	0.655038023816453960628264242400890362
0.56154002083979980245146958782098239	0.270604922302157717733625445182194475	0.757877937231018443112850814020123087	0.757633643678667138682567264836512242
0.00279592388741869306329696691754593083	0.747432946469689815914455587081251607	0.0400530570972647178208282131022172907	0.813372557262772297816852682074165041
0.310811222632431738287431777418191104	0.129227427864517868350417649005437581	0.943264037142151849948868756234789755	0.457863205517420971048600922215097638
0.598381780927286067660920098253253163	0.256988776286905558023707099018073229	0.328915367438556671416476915753301262	0.0694478886128316435088868980204003451
0.038085371495299575275737654824869738	0.147061619678390119673903141557115966	0.981801718717055747695319816166049869	0.0560170322597164620239410158902906597
0.270990015109005522048837188110826025	0.699410650003428922325857286434413866	0.767296074252398687280149513830271864	0.0267388916499215669148901080823874532
0.45993948924115364287028086826268336	0.907440873537180414396594295671435368	0.0531056442753939853852258988134580675	0.711363073870001968822997646656832613
0.842064784510291615469031162142820051	0.356507682298120668063925340620074047	0.887553345825277113974846028398110423	0.998316210591507038314690163759055691
0.620080026876852451970603858006705155	0.433573443040093852931485564378818604	0.901158951279459739446676723312931029	0.954697672771532991501717849857458485
0.696828700445825261456288272601313071	0.148399729787461031446466718601311255	0.971772633051211443741225822500747652	0.160198152091247817533350836066451181
0.268377571590775558258998445833019453	0.356719079986778395206395106863241945	0.787692254147527108040630226647896321	0.540315189318098195266418368282648819
0.116439588928631707761186611705383607	0.821432144149812545789004812917755724	0.0268101161282751742645039216799566992	0.489089870803240136561092988839625522
0.907616470717606343601567398075343214	0.832704646984901309919252293737170487	0.172054286721932446231799733131081687	0.545736613393699132037041859667692757
0.335628054217438322718173056758936683	0.236492652981798246649460131005901807	0.375751588285191151925971718730657018	0.459471134808481283256152916452462284
0.841321745918719224918205673868612759	0.840167360353580319374126162432021271	0.0802805414699930470233888161668971158	0.065775631679314609173253625877351611
0.0458843606873523858079115497365070879	0.75774049529668814444876420120096369	0.370595657425292551274703272379881359	0.130430638619548941233241432028229093
0.41174764811360973606382831994382531	0.225163443898910551891075551444799553	0.359648504754995908621546874847979611	0.547932119328075268098268001668026299
0.000530720432994045080633907087269018156	0.402691759768190381152844382767592446	0.204404536552392772130397382170993691	0.0212169959873334226533737082059260288
0.895585379892105620745134590824904809	0.29625294018915883342319665364163491	0.922322576249650304879254737373614989	0.0751104071674678920848322317338175385
0.456613391585239277460292662400206337	0.0233195463797228383136308568260770163	0.0209005402533617986229879350300147375	0.93238272220053841133970334256573433
0.629626374604228237102375145450408096	0.145636702027702471966660594507057236	0.644198957103152800913274994282330429	0.103352468698833732989893703983686912
0.774365069066906858655873423175056789	0.55911238811796902008194963651181408	0.159782654289067799065210356244567947	0.831839523634945623374797626031974016
