0.770488069578423150575610713172896149	0.502377156131745191124623574010093137	0.853602218310096435581690066887036358
0.733560123733490064548563177294485338	0.22498579818114529071345528714635163	0.796574137283321016041607756521713567
0.22895162439616221918966504634787989	0.549799480756607695855678446828813977	0.11273805549960942651824410415647848
0.0530267486056941953168239692626529933	0.482745115157676805625345562460358715	0.00334728648743822188224037164676017639
0.253515958869676827497894064669632136	0.658224832416489120050840418277735816	0.863835062535727090538756518976755376
0.65311620923469193791381518645082421	0.677535426152924960219184847662432109	0.101279639454204985322924371895697377
0.928417463722055365067904991105565231	0.930729418091238869516423222714764825	0.297124265043049759980181250435483777
0.446356601773905024437285905735874152	0.788194535881812463255370216021153087	0.933018355275357432597581390324868277
0.251900191440737303802658113733203348	0.759851141749454548428882294029611757	0.246024172561874679325962232536099153
0.995228257843101044113594411541411644	0.0289631152358571566345903226762875002	0.371608412268194699609997951688933055
0.582308339636839901931036746638861475	0.640571283348012293963030729572325818	0.344318926628516427456462529779481754
0.843773156454598810262611381904797685	0.424383153403202827880095126289515487	0.734545568717096049744263835022595723
0.129825750689083611120329442055707589	0.976799011265489710959120712169977084	0.548530445514595451236142691144085463
0.0841217727783051050822737215701419639	0.480381930743184670382416348193837526	0.213517249205305744223013829710990622
0.797749224614874330811852593755667904	0.990032370292796884936936970413712332	0.516293516814418091371500536780841815
0.715525273508897033511600462829792837	0.0931681086132796788389316579872129316	0.558461231605585058838898883207178626
0.553373443704262164832556374822054586	0.195211656821878495577290762390998762	0.0989826487606205905658217117172970174
0.951338454416307920095348545316006704	0.693095708278462967648836243379977615	0.328396356583167747551319160809359288
0.121327129390547031167990716942065224	0.634143251716708933055629253578414157	0.650294315234572485898875757947467528
0.60983474918176810446816614551174427	0.109134229086881333747929929044739281	0.676507359556262889757558888381233265
0.202906155711478631909165255287355992	0.142574225423367043081610473893155389	0.921284360507457049965532889034491914
0.633342427321722504387558333147678314	0.584627558815396547564654366809574485	0.230554588991676659049720493764387312
0.771349986205192015763302592792607278	0.837667667622819919963389322513637608	0.875971344555072325243592005977278306
0.693367468633010030615816352428739675	0.0233912891085828811004789294929163494	0.752243687755069116317127297960642617
0.358812400426752298588255673263506647	0.0719906404694947056518552532322028941	0.9102133523404774597208052952733996
0.474962217453035379355620997902643565	0.497360053362201450064039606748488092	0.250033701862016533885481352227262568
0.251467863835836782428251591572680411	0.0156513210974125489751432063132154657	0.0588161569838920738390627890410499593
0.124985170149827548448615930784305136	0.935013529500994460360606140562708461	0.090137232152339297192568351603164828
0.160339968148333203048454743454314781	0.759648718216802540147752129090349121	0.757155018632488876539210491491605017
0.0459511655083051066985285328676614213	0.501267937744380757845532483574957777	0.929847060649311729235649059094576852
0.042897160559549628102836017143009799	0.704740897516372192070796967275195792	0.890258929343805970116543625067713764
0.308810001314300830707287007692951618	0.839907296796804677378312130915472685	3.7285768559983931701786449997470126e-05
0.55518961952968274600557645183444029	0.459061352653662886940030740139928079	0.879516523020720534613165640686284971
0.892140877821787770962543104374077994	0.623641454290754617672424412584150203	0.176449185757112220127421406954609542
0.952472232455805194559019342060621169	0.197759684301425296654200449993186902	0.406820926419125571316525446679085267
0.356677174883337507547673647176123156	0.833978209591401355584079898318216635	0.552961422387599292617977593543252818
0.142348789368028640363107973681392521	0.796771152845045057049579434170294949	0.0645121715100940242433925563754894476
0.518633515332912047494000554222247075	0.926191163455212743812153585815556991	0.819783137890191064211073122420347931
0.158986991356364679964402486966559126	0.544099197886783396739518612599342085	0.383774826572509484418240437425534861
0.268328517817856428500785406185042779	0.424867879479683227838825407809409833	0.555769987036815090736478021280861431
0.80588171829165781812268320410893771	0.791924322059968532940967544256361173	0.0148318667588617745817840653693815877
0.0531916483748130746390166694105191582	0.0280681012404340532743805984156582487	0.751525479436964256640996288450642825
0.384366109649959634050774315391201355	0.170194384497347514389299748956550603	0.416515503506490552326795448670044598
0.281794620364767747788254498219913951	0.275453807061380046804576311586406757	0.563877967210764346915510610387793086
0.979005616013514432151617492591984085	0.361214988242574714078563919762936141	0.158887825298832041120418100848103324
