0.858437577537010994565825229392318179	0.520948121158437569739169390191063398	0.814205044846919589176699244910805712	0.751470957134492302195769016623322731	0.281199227561193499718762676596625341
0.757441146933027854352430060788392947	0.212910390392226401846929867872332268	0.609604486299401216663135190099932203	0.123805644783370425880936958651703411	0.0898921625931909381520820962573365563
0.453999017977629976770545815132305905	0.0700149024475994838686382195132498174	0.293950657984958632114959223972193633	0.637071310393123771473836846563795067	0.875152445978409220573053857893020019
0.703491461043905718217395664976569747	0.63073714433457345552646243982947431	0.127095074805351711070675502225003309	0.953694232324587384025242445463322826	0.00157010467791802406555124844276547312
0.311174897138130558169827477725060367	0.423251931457767837559351832598664765	0.723805721900357550495927175625147532	0.977935306856934334931203859305121197	0.330165970339963927297926946725782782
0.79274100892595305882017303713250074	0.278735223566471209006566215534241741	0.937382478497632152793554243941328284	0.917859849641107950922994306027062201	0.349025763838691096919409627302678443
0.485136363616807661227746457179066512	0.662009092269738051795224428273166948	0.388183501831833524684010258686346713	0.815100415857112695618090970566382512	0.463159092339650847345652569156055422
0.785195838406904532593166176030277682	0.186420974862635621099078503411345805	0.978041769111647812691177200105096835	0.480292634513495353091442361801770212	0.149817987402708618082559824277534618
0.491874554804152187422357183954754076	0.25060257276930782466248496709878784	0.779792504643510555218362427401603929	0.98077047410428650427944716303392571	0.575451511851442369380346996498923298
0.726946696250003042857288202614700245	0.105220523745427169975511323107308246	0.573537213537124256537415985158021091	0.532462049506696091383884643503179	0.21793213295189588001307627123787442
0.127171578040470117670903081336978837	0.00430660633667813337703818443263995886	0.688609015131976452685764028800454912	0.371261737422623552988161478517512056	0.114657704983431569919056367715819991
0.563115151250773999882399298641334607	0.632388502122347615841270324415170383	0.591870989709408484195759889067860348	0.0869947229916335733332479085409608274	0.598188375975775552133795329139444267
0.230521172705468321927498916458821745	0.146766004736824311326252092708398557	0.95230354475455431856926782894360037	0.632502604079958679958368174836210995	0.640225266850184478536873638320151625
0.324642431811251025068028496212576101	0.798284891145516302109405932420463837	0.853454382285940961331350326324221499	0.892092381392304352929054052750320586	0.707689628276848172675203691539493289
0.946719256344102207198016395778114245	0.673160009149171935511463972107619584	0.272935431308485131687556947520892257	0.053681582844816763502622155620427399	0.89875936361116783886383423444982684
0.432783848532261793159164021350074119	0.536590136076037143256424187354852688	0.227770719396786443754164663354912704	0.145011281726604098190483100869890242	0.922758868949101272605246193889355806
0.031785989245349141818870736414992278	0.136221542804854997612839043805590107	0.935119466030553370802262179479430073	0.0690319846984421686906539681403621061	0.16440347903902757129369356134484479
0.695852113825220691895183233890750769	0.790329995310235859511907137797152826	0.967823748046417904661203834647449284	0.435214104570702924182806990960069755	0.838119694514623454178082531212495142
0.122366313882565775056565909896861067	0.709773111043791254669626267606308926	0.861499506386452422685696478465198321	0.224687120259311814691654539846613999	0.831024284687787836741670215740663607
0.0181017667738669143548638952923955287	0.621516028120130977642304761849440016	0.497633632873845857375079173706016171	0.919410815189454119686568317545769851	0.921064813214670743819904309208175231
0.632922680632699525470500254229510488	0.22407307803576991496315941921078883	0.911352787356731399668412491772222596	0.211441048695872253343811786170070763	0.416643773980015651654442011224992031
0.42177748217485040290949482671824269	0.852900323568050222594643047942709188	0.578948008055107163357158635290179976	0.0781482642834978324885885001673608739	0.829795961056068721193422001754893998
0.0358066602509007110251637450133669297	0.478026283068305216224510381834158903	0.910626812834095046728770350356565797	0.872744592165980718238841815393469818	0.210508350090306533643590592434590296
